system:time_start,undefined
"Dec 3, 2013",22.24
"Dec 11, 2013",19.838
"Dec 19, 2013",21.611
"Dec 27, 2013",15.642
"Jan 1, 2014",20.249
"Jan 9, 2014",20.664
"Jan 17, 2014",23.31
"Jan 25, 2014",27.498
"Feb 2, 2014",28.956
"Feb 10, 2014",31.389
"Feb 18, 2014",26.166
"Feb 26, 2014",24.672
"Mar 6, 2014",24.755
"Mar 14, 2014",23.297
"Mar 22, 2014",19.572
"Mar 30, 2014",20.729
"Apr 7, 2014",18.328
"Apr 15, 2014",14.406
"Apr 23, 2014",15.092
"May 1, 2014",14.62
"May 9, 2014",13.838
"May 17, 2014",10.734
"May 25, 2014",12.083
"Jun 2, 2014",13.598
"Jun 10, 2014",12.624
"Jun 18, 2014",13.367
"Jun 26, 2014",12.354
"Jul 4, 2014",13.092
"Jul 12, 2014",12.987
"Jul 20, 2014",13.974
"Jul 28, 2014",13.328
"Aug 5, 2014",13.703
"Aug 13, 2014",13.07
"Aug 21, 2014",13.166
"Aug 29, 2014",13.017
"Sep 6, 2014",9.624
"Sep 14, 2014",13.389
"Sep 22, 2014",16.301
"Sep 30, 2014",12.493
"Oct 8, 2014",15.681
"Oct 16, 2014",18.712
"Oct 24, 2014",19.096
"Nov 1, 2014",21.336
"Nov 9, 2014",23.114
"Nov 17, 2014",21.638
"Nov 25, 2014",21.332
"Dec 3, 2014",24.144
"Dec 11, 2014",23.459
"Dec 19, 2014",28.17
"Dec 27, 2014",22.114
"Jan 1, 2015",20.428
"Jan 9, 2015",26.873
"Jan 17, 2015",31.105
"Jan 25, 2015",26.284
"Feb 2, 2015",28.834
"Feb 10, 2015",24.297
"Feb 18, 2015",22.493
"Feb 26, 2015",26.345
"Mar 6, 2015",25.166
"Mar 14, 2015",28.445
"Mar 22, 2015",20.044
"Mar 30, 2015",23.402
"Apr 7, 2015",21.852
"Apr 15, 2015",17.528
"Apr 23, 2015",18.603
"May 1, 2015",15.716
"May 9, 2015",14.441
"May 17, 2015",13.214
"May 25, 2015",12.502
"Jun 2, 2015",9.83
"Jun 10, 2015",12.083
"Jun 18, 2015",11.747
"Jun 26, 2015",10.515
"Jul 4, 2015",11.371
"Jul 12, 2015",9.568
"Jul 20, 2015",12.341
"Jul 28, 2015",11.258
"Aug 5, 2015",11.083
"Aug 13, 2015",12.974
"Aug 21, 2015",10.555
"Aug 29, 2015",14.686
"Sep 6, 2015",13.528
"Sep 14, 2015",13.716
"Sep 22, 2015",15.703
"Sep 30, 2015",15.341
"Oct 8, 2015",15.341
"Oct 16, 2015",17.349
"Oct 24, 2015",18.201
"Nov 1, 2015",19.201
"Nov 9, 2015",22.066
"Nov 17, 2015",25.541
"Nov 25, 2015",21.9
"Dec 3, 2015",27.987
"Dec 11, 2015",28.183
"Dec 19, 2015",20.148
"Dec 27, 2015",24.031
"Jan 1, 2016",35.061
"Jan 9, 2016",35.891
"Jan 17, 2016",26.493
"Jan 25, 2016",23.328
"Feb 2, 2016",22.131
"Feb 10, 2016",30.664
"Feb 26, 2016",27.031
"Mar 5, 2016",29.179
"Mar 13, 2016",26.428
"Mar 21, 2016",25.096
"Mar 29, 2016",24.485
"Apr 6, 2016",14.677
"Apr 14, 2016",13.118
"Apr 22, 2016",13.052
"Apr 30, 2016",13.751
"May 8, 2016",15.511
"May 16, 2016",13.271
"May 24, 2016",16.677
"Jun 1, 2016",13.725
"Jun 9, 2016",14.996
"Jun 17, 2016",13.729
"Jun 25, 2016",12
"Jul 3, 2016",12.349
"Jul 11, 2016",13.328
"Jul 19, 2016",12.397
"Jul 27, 2016",12.424
"Aug 4, 2016",13.974
"Aug 12, 2016",13.729
"Aug 20, 2016",13.624
"Aug 28, 2016",15.284
"Sep 5, 2016",14.083
"Sep 13, 2016",16.1
"Sep 21, 2016",15.572
"Sep 29, 2016",16.629
"Oct 7, 2016",18.913
"Oct 15, 2016",20.362
"Oct 23, 2016",20.105
"Oct 31, 2016",21.965
"Nov 8, 2016",25.834
"Nov 16, 2016",23.48
"Nov 24, 2016",22.493
"Dec 2, 2016",22.114
"Dec 10, 2016",24.253
"Dec 18, 2016",20.424
"Dec 26, 2016",15.624
"Jan 1, 2017",24.9
"Jan 9, 2017",26.729
"Jan 17, 2017",27.943
"Jan 25, 2017",25.572
"Feb 2, 2017",25.306
"Feb 10, 2017",25.419
"Feb 18, 2017",27.795
"Feb 26, 2017",27.821
"Mar 6, 2017",29.013
"Mar 14, 2017",28.79
"Mar 22, 2017",22.943
"Mar 30, 2017",21.725
"Apr 7, 2017",17.943
"Apr 15, 2017",16.69
"Apr 23, 2017",14.59
"May 1, 2017",13.594
"May 9, 2017",13.41
"May 17, 2017",11.371
"May 25, 2017",11.528
"Jun 2, 2017",11.052
"Jun 10, 2017",12.249
"Jun 18, 2017",12.341
"Jun 26, 2017",13.341
"Jul 4, 2017",12.349
"Jul 12, 2017",12.681
"Jul 20, 2017",12.332
"Jul 28, 2017",11.397
"Aug 5, 2017",11.332
"Aug 13, 2017",11.437
"Aug 21, 2017",10.437
"Aug 29, 2017",12.52
"Sep 6, 2017",14.677
"Sep 14, 2017",12.769
"Sep 22, 2017",18.345
"Sep 30, 2017",15.546
"Oct 8, 2017",16.59
"Oct 16, 2017",16.956
"Oct 24, 2017",18.236
"Nov 1, 2017",18.865
"Nov 9, 2017",18.052
"Nov 17, 2017",18.227
"Nov 25, 2017",19.066
"Dec 3, 2017",20.681
"Dec 11, 2017",20.55
"Dec 19, 2017",18.751
"Dec 27, 2017",19.371
"Jan 1, 2018",21.183
"Jan 9, 2018",19.886
"Jan 17, 2018",20.594
"Jan 25, 2018",19.93
"Feb 2, 2018",20.463
"Feb 10, 2018",21.166
"Feb 18, 2018",20.319
"Feb 26, 2018",20.393
"Mar 6, 2018",19.057
"Mar 14, 2018",20.157
"Mar 22, 2018",19.725
"Mar 30, 2018",18.349
"Apr 7, 2018",16.157
"Apr 15, 2018",15.175
"Apr 23, 2018",14.162
"May 1, 2018",13.524
"May 9, 2018",13.764
"May 17, 2018",13.231
"May 25, 2018",12.917
"Jun 2, 2018",12.083
"Jun 10, 2018",12.179
"Jun 18, 2018",11.812
"Jun 26, 2018",10.974
"Jul 4, 2018",10.004
"Jul 12, 2018",12.057
"Jul 20, 2018",11.694
"Jul 28, 2018",12.345
"Aug 5, 2018",11.358
"Aug 13, 2018",12.328
"Aug 21, 2018",13.057
"Aug 29, 2018",12.061
"Sep 6, 2018",13.332
"Sep 14, 2018",12.004
"Sep 22, 2018",11.52
"Sep 30, 2018",15.996
"Oct 8, 2018",16.092
"Oct 16, 2018",19.035
"Oct 24, 2018",20.061
"Nov 1, 2018",21.424
"Nov 9, 2018",21.576
"Nov 17, 2018",22.873
"Nov 25, 2018",26.533
"Dec 3, 2018",26.105
"Dec 11, 2018",25.729
"Dec 19, 2018",26.314
"Dec 27, 2018",26.031
"Jan 1, 2019",22.332
"Jan 9, 2019",38.266
"Jan 17, 2019",31.493
"Jan 25, 2019",33.755
"Feb 2, 2019",34.341
"Feb 10, 2019",31.843
"Feb 18, 2019",29.319
"Feb 26, 2019",28.76
"Mar 6, 2019",25.131
"Mar 14, 2019",24.904
"Mar 22, 2019",22.568
"Mar 30, 2019",21.782
"Apr 7, 2019",20.55
"Apr 15, 2019",20.594
"Apr 23, 2019",23.092
"May 1, 2019",15.362
"May 9, 2019",15.135
"May 17, 2019",14.76
"May 25, 2019",14.734
"Jun 2, 2019",13.611
"Jun 10, 2019",11.17
"Jun 18, 2019",13.616
"Jun 26, 2019",13.882
"Jul 4, 2019",13.179
"Jul 12, 2019",11.965
"Jul 20, 2019",12.559
"Jul 28, 2019",12.585
"Aug 5, 2019",12.847
"Aug 13, 2019",12.847
"Aug 21, 2019",13.568
"Aug 29, 2019",12.541
"Sep 6, 2019",13.236
"Sep 14, 2019",13.197
"Sep 22, 2019",14.14
"Sep 30, 2019",14.672
"Oct 8, 2019",15.86
"Oct 16, 2019",16.507
"Oct 24, 2019",18.441
"Nov 1, 2019",16.188
"Nov 9, 2019",19.48
"Nov 17, 2019",21.926
"Nov 25, 2019",21.939
"Dec 3, 2019",24.402
"Dec 11, 2019",23.799
"Dec 19, 2019",23.454
"Dec 27, 2019",21.279
"Jan 1, 2020",16.681
"Jan 9, 2020",20.895
"Jan 17, 2020",20.86
"Jan 25, 2020",20.393
"Feb 2, 2020",22.48
"Feb 10, 2020",21.76
"Feb 18, 2020",18.616
"Feb 26, 2020",20.952
"Mar 5, 2020",14.227
"Mar 13, 2020",19.026
"Mar 21, 2020",17.066
"Mar 29, 2020",18.956
"Apr 6, 2020",16.223
"Apr 14, 2020",15.148
"Apr 22, 2020",12.974
"Apr 30, 2020",12.572
"May 8, 2020",12.825
"May 16, 2020",12.197
"May 24, 2020",11.629
"Jun 1, 2020",11.026
"Jun 9, 2020",11.052
"Jun 17, 2020",11.31
"Jun 25, 2020",11.978
"Jul 3, 2020",11.131
"Jul 11, 2020",10.511
"Jul 19, 2020",10.092
"Jul 27, 2020",11.105
"Aug 4, 2020",11.035
"Aug 12, 2020",9.721
"Aug 20, 2020",9.489
"Aug 28, 2020",9.69
"Sep 5, 2020",9.878
"Sep 13, 2020",8.367
"Sep 21, 2020",11.079
"Sep 29, 2020",12.803
"Oct 7, 2020",13.057
"Oct 15, 2020",13.825
"Oct 23, 2020",15.437
"Oct 31, 2020",15.603
"Nov 8, 2020",16.485
"Nov 16, 2020",17.039
"Nov 24, 2020",18.336
"Dec 2, 2020",17.943
"Dec 10, 2020",18.197
"Dec 18, 2020",18.952
"Dec 26, 2020",16.218
"Jan 1, 2021",12.742
"Jan 9, 2021",14.694
"Jan 17, 2021",16.568
"Jan 25, 2021",16.764
"Feb 2, 2021",16.886
"Feb 10, 2021",16.734
"Feb 18, 2021",17.083
"Feb 26, 2021",16.729
"Mar 6, 2021",16.066
"Mar 14, 2021",13.965
"Mar 22, 2021",14.795
"Mar 30, 2021",12.009
"Apr 7, 2021",10.489
"Apr 15, 2021",10.559
"Apr 23, 2021",10.624
"May 1, 2021",9.869
"May 9, 2021",9.721
"May 17, 2021",10.341
"May 25, 2021",10.432
"Jun 2, 2021",9.45
"Jun 10, 2021",9.45
"Jun 18, 2021",7.9
"Jun 26, 2021",7.9
"Jul 4, 2021",7.795
"Jul 12, 2021",7.795
"Jul 20, 2021",7.69
