"month","year","monthly_mean"
1,2017,2.06038064516129
2,2017,2.2461375
3,2017,3.30506290322581
4,2017,1.649925
5,2017,1.11064516129032
6,2017,1.07500916666667
7,2017,1.02770806451613
8,2017,1.02704314516129
9,2017,1.09888625
10,2017,1.48533548387097
11,2017,1.50272583333333
12,2017,1.39007822580645
1,2018,1.37427782258065
2,2018,1.42532366071429
3,2018,1.24785806451613
4,2018,1.23253416666667
5,2018,1.04629838709677
6,2018,0.992726666666667
7,2018,0.9328
8,2018,1.01911612903226
9,2018,1.38868
10,2018,1.52765161290323
11,2018,1.78536166666667
12,2018,1.74358548387097
1,2019,1.83091814516129
2,2019,2.40758125
3,2019,1.99317379032258
4,2019,1.44043416666667
5,2019,1.21985
6,2019,1.08605666666667
7,2019,0.940120161290323
8,2019,0.935821370967742
9,2019,1.23893041666667
10,2019,1.81344516129032
11,2019,2.2765725
12,2019,1.85718629032258
1,2020,2.11801975806452
2,2020,1.8869900862069
3,2020,1.627125
4,2020,1.36690666666667
5,2020,1.01775483870968
6,2020,1.07935958333333
7,2020,0.995625403225807
8,2020,0.876071774193548
9,2020,1.00714
10,2020,1.42510322580645
11,2020,1.54844666666667
12,2020,1.52083225806452
1,2021,1.3581810483871
2,2021,1.747925
3,2021,1.5461060483871
4,2021,1.29980333333333
5,2021,1.10757782258065
6,2021,0.88831375
7,2021,0.765870967741936
8,2021,0.719407661290323
9,2021,0.83780125
10,2021,1.30416451612903
11,2021,1.50400541666667
12,2021,1.39592379032258
1,2022,1.2812875
2,2022,1.56776741071429
3,2022,1.46980725806452
4,2022,1.43895916666667
5,2022,0.922494758064516
6,2022,0.80298625
7,2022,0.75618064516129
8,2022,0.855514112903226
9,2022,1.03864791666667
10,2022,1.36970806451613
11,2022,1.44408291666667
12,2022,1.37861527777778
